date,product_id,price,quantity_sold,channel,region,ad_spend
2024-07-19,PRO_RUN_SHOES,2507.36,9,Own_Website,South,5105.94
2024-07-19,PRO_RUN_SHOES,2454.51,26,Flipkart,East,4744.72
2024-07-19,PRO_RUN_SHOES,2459.63,33,Amazon,North,6475.67
2024-07-19,SMART_WATCH,4557.82,21,Amazon,East,6593.76
2024-07-20,FITNESS_BAND,2864.07,9,Own_Website,East,6384.62
2024-07-20,FITNESS_BAND,3021.73,25,Flipkart,East,6089.42
2024-07-20,FITNESS_BAND,3054.69,33,Amazon,South,5333.86
2024-07-20,YOGA_MAT,1554.15,20,Flipkart,North,1970.39
2024-07-20,YOGA_MAT,1556.91,23,Amazon,East,2415.49
2024-07-20,SMART_WATCH,4600.83,3,Own_Website,North,3221.36
2024-07-20,SMART_WATCH,4346.09,18,Flipkart,North,5620.97
2024-07-20,SMART_WATCH,4715.34,30,Amazon,West,8676.18
2024-07-20,CRICKET_JERSEY,1177.57,10,Flipkart,North,904.94
2024-07-20,CRICKET_JERSEY,1141.93,18,Amazon,South,1675.49
2024-07-20,PRO_RUN_SHOES,2579.12,7,Own_Website,South,3966.39
2024-07-20,PRO_RUN_SHOES,2530.9,46,Amazon,North,6913.51
2024-07-20,CRICKET_JERSEY,1154.66,7,Own_Website,West,2024.55
2024-07-20,PRO_RUN_SHOES,2513.14,32,Flipkart,North,5219.73
2024-07-21,FITNESS_BAND,3041.07,6,Own_Website,South,4449.29
2024-07-21,SMART_WATCH,4424.78,6,Own_Website,South,6544.33
2024-07-21,FITNESS_BAND,2983.45,15,Flipkart,North,3716.18
2024-07-21,FITNESS_BAND,3109.56,46,Amazon,North,10975.58
2024-07-21,YOGA_MAT,1522.2,8,Own_Website,West,2677.98
2024-07-21,YOGA_MAT,1468.52,15,Flipkart,North,1734.24
2024-07-21,YOGA_MAT,1522.36,26,Amazon,North,2237.93
2024-07-21,SMART_WATCH,4679.78,19,Flipkart,North,5753.36
2024-07-21,CRICKET_JERSEY,1158.35,5,Own_Website,West,1268.55
2024-07-21,CRICKET_JERSEY,1177.31,10,Flipkart,South,794.44
2024-07-21,CRICKET_JERSEY,1168.11,36,Amazon,North,2217.81
2024-07-21,PRO_RUN_SHOES,2526.42,16,Own_Website,South,9041.23
2024-07-21,PRO_RUN_SHOES,2391.37,39,Flipkart,North,8473.61
2024-07-21,PRO_RUN_SHOES,2595.66,62,Amazon,West,11080.66
2024-07-21,SMART_WATCH,4678.58,24,Amazon,North,6708.09
2024-07-22,FITNESS_BAND,2864.76,22,Flipkart,East,5349.56
2024-07-22,FITNESS_BAND,2863.2,34,Amazon,North,5356.23
2024-07-22,YOGA_MAT,1440.16,1,Own_Website,East,368.0
2024-07-22,YOGA_MAT,1546.13,16,Flipkart,West,2036.45
2024-07-22,YOGA_MAT,1458.35,26,Amazon,North,2335.33
2024-07-22,SMART_WATCH,4476.05,3,Own_Website,North,2795.75
2024-07-22,SMART_WATCH,4645.45,19,Flipkart,East,7430.01
2024-07-22,FITNESS_BAND,2915.49,6,Own_Website,West,4232.45
2024-07-22,CRICKET_JERSEY,1170.83,1,Own_Website,East,274.74
2024-07-22,CRICKET_JERSEY,1250.17,11,Flipkart,West,949.34
2024-07-22,CRICKET_JERSEY,1158.12,14,Amazon,North,890.5
2024-07-22,PRO_RUN_SHOES,2434.99,2,Own_Website,West,1129.81
2024-07-22,PRO_RUN_SHOES,2609.05,20,Flipkart,North,4048.95
2024-07-22,PRO_RUN_SHOES,2442.37,23,Amazon,North,4224.33
2024-07-22,SMART_WATCH,4302.22,16,Amazon,West,3971.72
2024-07-23,FITNESS_BAND,3102.26,4,Own_Website,North,2961.67
2024-07-23,FITNESS_BAND,3088.34,22,Flipkart,South,4723.86
2024-07-23,FITNESS_BAND,2896.35,38,Amazon,West,6790.34
2024-07-23,YOGA_MAT,1434.04,5,Own_Website,West,1605.99
2024-07-23,YOGA_MAT,1446.26,21,Flipkart,West,2456.47
2024-07-23,YOGA_MAT,1426.56,32,Amazon,North,3232.56
2024-07-23,SMART_WATCH,4520.97,5,Own_Website,West,5190.58
2024-07-23,SMART_WATCH,4709.02,12,Flipkart,South,3525.49
2024-07-23,CRICKET_JERSEY,1189.4,7,Own_Website,North,1697.53
2024-07-23,CRICKET_JERSEY,1176.03,9,Flipkart,South,792.77
2024-07-23,CRICKET_JERSEY,1172.07,22,Amazon,West,1475.18
2024-07-23,PRO_RUN_SHOES,2492.72,3,Own_Website,West,1631.75
2024-07-23,PRO_RUN_SHOES,2452.62,14,Flipkart,North,2212.38
2024-07-23,PRO_RUN_SHOES,2416.08,15,Amazon,South,2906.25
2024-07-23,SMART_WATCH,4659.1,23,Amazon,West,7068.94
2024-07-24,YOGA_MAT,1436.97,21,Amazon,North,2231.89
2024-07-24,FITNESS_BAND,3029.47,8,Own_Website,West,4887.37
2024-07-24,FITNESS_BAND,2871.04,19,Flipkart,East,4186.39
2024-07-24,FITNESS_BAND,3123.52,28,Amazon,North,6572.01
2024-07-24,YOGA_MAT,1569.04,5,Own_Website,South,1819.15
2024-07-24,YOGA_MAT,1553.7,12,Flipkart,North,1181.89
2024-07-24,SMART_WATCH,4498.36,5,Own_Website,North,5330.83
2024-07-24,CRICKET_JERSEY,1207.82,2,Own_Website,East,582.2
2024-07-24,SMART_WATCH,4397.08,13,Amazon,North,3091.61
2024-07-24,SMART_WATCH,4472.91,9,Flipkart,South,3630.41
2024-07-24,CRICKET_JERSEY,1175.42,7,Flipkart,South,728.68
2024-07-24,CRICKET_JERSEY,1176.98,23,Amazon,North,2202.64
2024-07-24,PRO_RUN_SHOES,2511.29,5,Own_Website,West,3110.87
2024-07-24,PRO_RUN_SHOES,2410.76,27,Flipkart,West,5755.43
2024-07-24,PRO_RUN_SHOES,2501.55,37,Amazon,South,5829.74
2024-07-25,FITNESS_BAND,3009.1,4,Own_Website,North,2762.96
2024-07-25,FITNESS_BAND,2851.95,16,Flipkart,South,2934.79
2024-07-25,FITNESS_BAND,3092.34,31,Amazon,East,5581.22
2024-07-25,YOGA_MAT,1447.53,6,Own_Website,North,2164.12
2024-07-25,YOGA_MAT,1451.67,14,Flipkart,West,1322.82
2024-07-25,YOGA_MAT,1562.54,31,Amazon,West,3004.59
2024-07-25,SMART_WATCH,4617.6,2,Own_Website,North,1805.38
2024-07-25,SMART_WATCH,4702.97,8,Flipkart,South,2173.56
2024-07-25,SMART_WATCH,4494.03,11,Amazon,East,3668.71
2024-07-25,CRICKET_JERSEY,1234.12,2,Own_Website,West,550.68
2024-07-25,CRICKET_JERSEY,1148.78,9,Flipkart,West,806.4
2024-07-25,CRICKET_JERSEY,1236.58,12,Amazon,North,844.04
2024-07-25,PRO_RUN_SHOES,2495.01,2,Flipkart,North,408.06
2024-07-25,PRO_RUN_SHOES,2524.6,11,Amazon,East,1989.97
2024-07-26,FITNESS_BAND,3123.66,6,Own_Website,North,3733.47
2024-07-26,FITNESS_BAND,2922.36,22,Flipkart,East,4918.61
2024-07-26,FITNESS_BAND,2995.0,31,Amazon,West,6241.21
2024-07-26,YOGA_MAT,1536.11,5,Own_Website,East,1868.44
2024-07-26,YOGA_MAT,1510.56,10,Flipkart,North,1189.58
2024-07-26,YOGA_MAT,1561.69,27,Amazon,North,2738.98
2024-07-26,SMART_WATCH,4575.97,4,Own_Website,North,4486.05
2024-07-26,PRO_RUN_SHOES,2570.03,25,Amazon,North,4739.02
2024-07-26,SMART_WATCH,4661.93,27,Amazon,South,9664.53
2024-07-26,CRICKET_JERSEY,1152.36,2,Own_Website,West,565.27
2024-07-26,CRICKET_JERSEY,1216.19,7,Flipkart,East,670.18
2024-07-26,CRICKET_JERSEY,1248.23,14,Amazon,South,1092.93
2024-07-26,PRO_RUN_SHOES,2578.59,6,Own_Website,East,3447.22
2024-07-26,PRO_RUN_SHOES,2479.36,16,Flipkart,North,3130.21
2024-07-26,SMART_WATCH,4647.94,17,Flipkart,East,5132.94
2024-07-27,YOGA_MAT,1458.91,36,Amazon,West,4044.06
2024-07-27,FITNESS_BAND,3025.85,8,Own_Website,North,4934.66
2024-07-27,FITNESS_BAND,2896.69,34,Flipkart,South,8375.57
2024-07-27,FITNESS_BAND,3008.57,55,Amazon,South,9938.09
2024-07-27,YOGA_MAT,1479.99,4,Own_Website,West,1444.23
2024-07-27,YOGA_MAT,1437.0,28,Flipkart,East,3097.31
2024-07-27,SMART_WATCH,4507.01,7,Own_Website,North,6814.31
2024-07-27,SMART_WATCH,4604.6,26,Flipkart,North,7671.24
2024-07-27,SMART_WATCH,4455.54,40,Amazon,North,9024.98
2024-07-27,CRICKET_JERSEY,1154.33,4,Own_Website,East,1013.38
2024-07-27,CRICKET_JERSEY,1255.32,14,Flipkart,North,1431.38
2024-07-27,CRICKET_JERSEY,1195.74,22,Amazon,North,1408.18
2024-07-27,PRO_RUN_SHOES,2384.54,9,Own_Website,West,4506.34
2024-07-27,PRO_RUN_SHOES,2550.87,30,Flipkart,North,4594.03
2024-07-27,PRO_RUN_SHOES,2577.84,57,Amazon,South,8786.96
2024-07-28,FITNESS_BAND,3143.45,6,Own_Website,West,3777.45
2024-07-28,FITNESS_BAND,3038.33,16,Flipkart,West,3348.9
2024-07-28,FITNESS_BAND,2902.67,38,Amazon,North,6076.85
2024-07-28,YOGA_MAT,1539.96,7,Own_Website,North,2322.14
2024-07-28,YOGA_MAT,1466.34,19,Flipkart,South,2463.52
2024-07-28,YOGA_MAT,1525.15,24,Amazon,West,2526.22
2024-07-28,SMART_WATCH,4358.08,8,Own_Website,North,8775.57
2024-07-28,SMART_WATCH,4297.81,22,Flipkart,North,7838.61
2024-07-28,SMART_WATCH,4645.37,38,Amazon,West,10301.6
2024-07-28,CRICKET_JERSEY,1239.0,12,Flipkart,North,1229.16
2024-07-28,CRICKET_JERSEY,1149.53,23,Amazon,West,1562.23
2024-07-28,PRO_RUN_SHOES,2520.56,11,Own_Website,West,6621.42
2024-07-28,PRO_RUN_SHOES,2485.21,32,Flipkart,North,5083.67
2024-07-28,PRO_RUN_SHOES,2494.62,39,Amazon,South,7047.17
2024-07-29,FITNESS_BAND,3124.85,10,Own_Website,West,6861.47
2024-07-29,FITNESS_BAND,2884.17,19,Flipkart,West,3516.11
2024-07-29,FITNESS_BAND,3089.25,36,Amazon,West,5745.91
2024-07-29,YOGA_MAT,1454.43,5,Own_Website,North,1834.06
2024-07-29,YOGA_MAT,1554.13,15,Flipkart,North,1361.06
2024-07-29,YOGA_MAT,1536.14,19,Amazon,West,2184.6
2024-07-29,SMART_WATCH,4580.59,4,Own_Website,North,4487.43
2024-07-29,PRO_RUN_SHOES,2484.57,18,Amazon,North,3216.61
2024-07-29,SMART_WATCH,4649.83,17,Amazon,South,5975.49
2024-07-29,CRICKET_JERSEY,1204.48,5,Own_Website,North,1455.09
2024-07-29,CRICKET_JERSEY,1163.2,9,Flipkart,North,856.2
2024-07-29,CRICKET_JERSEY,1219.85,19,Amazon,South,1409.89
2024-07-29,PRO_RUN_SHOES,2478.08,3,Own_Website,North,1701.13
2024-07-29,PRO_RUN_SHOES,2422.8,16,Flipkart,North,3336.08
2024-07-29,SMART_WATCH,4447.87,12,Flipkart,North,3803.74
2024-07-30,YOGA_MAT,1562.66,45,Amazon,East,3706.88
2024-07-30,FITNESS_BAND,3082.19,5,Own_Website,North,3385.19
2024-07-30,FITNESS_BAND,2896.96,17,Flipkart,North,4257.22
2024-07-30,FITNESS_BAND,2922.9,17,Amazon,South,3530.66
2024-07-30,YOGA_MAT,1448.61,7,Own_Website,West,2557.12
2024-07-30,YOGA_MAT,1559.3,19,Flipkart,West,2473.83
2024-07-30,SMART_WATCH,4279.13,3,Own_Website,East,3326.12
2024-07-30,SMART_WATCH,4618.44,13,Flipkart,West,5043.54
2024-07-30,SMART_WATCH,4289.11,29,Amazon,South,9479.03
2024-07-30,CRICKET_JERSEY,1221.73,5,Own_Website,West,1274.79
2024-07-30,CRICKET_JERSEY,1161.28,10,Flipkart,North,823.6
2024-07-30,CRICKET_JERSEY,1216.04,18,Amazon,West,1447.56
2024-07-30,PRO_RUN_SHOES,2378.26,12,Own_Website,East,6697.53
2024-07-30,PRO_RUN_SHOES,2559.82,21,Flipkart,North,3477.85
2024-07-30,PRO_RUN_SHOES,2559.54,38,Amazon,West,4901.04
2024-07-31,FITNESS_BAND,3028.96,18,Flipkart,West,4079.52
2024-07-31,FITNESS_BAND,2991.58,32,Amazon,South,7017.87
2024-07-31,YOGA_MAT,1486.08,5,Own_Website,North,1710.08
2024-07-31,YOGA_MAT,1565.81,14,Flipkart,North,1298.89
2024-07-31,YOGA_MAT,1492.69,23,Amazon,East,2296.17
2024-07-31,SMART_WATCH,4601.81,2,Own_Website,West,1940.67
2024-07-31,FITNESS_BAND,3000.71,3,Own_Website,West,1832.49
2024-07-31,SMART_WATCH,4667.56,29,Amazon,East,8841.39
2024-07-31,CRICKET_JERSEY,1144.08,8,Flipkart,North,646.64
2024-07-31,CRICKET_JERSEY,1204.45,16,Amazon,South,1358.81
2024-07-31,PRO_RUN_SHOES,2411.03,9,Own_Website,West,4984.94
2024-07-31,PRO_RUN_SHOES,2481.65,25,Flipkart,South,5349.97
2024-07-31,PRO_RUN_SHOES,2540.7,31,Amazon,East,4484.49
2024-07-31,SMART_WATCH,4436.17,16,Flipkart,West,4501.96
2024-08-01,FITNESS_BAND,2927.39,6,Own_Website,South,4029.87
2024-08-01,FITNESS_BAND,3082.16,17,Flipkart,North,4267.03
2024-08-01,FITNESS_BAND,2927.42,36,Amazon,North,8412.41
2024-08-01,YOGA_MAT,1541.27,1,Own_Website,South,372.02
2024-08-01,YOGA_MAT,1479.37,5,Flipkart,North,581.51
2024-08-01,YOGA_MAT,1519.78,20,Amazon,North,1747.9
2024-08-01,SMART_WATCH,4333.2,5,Own_Website,South,5373.15
2024-08-01,SMART_WATCH,4508.46,32,Amazon,North,7347.79
2024-08-01,CRICKET_JERSEY,1173.67,1,Own_Website,North,279.85
2024-08-01,CRICKET_JERSEY,1179.86,7,Flipkart,North,641.34
2024-08-01,CRICKET_JERSEY,1158.31,11,Amazon,North,1033.29
2024-08-01,PRO_RUN_SHOES,2571.07,7,Own_Website,North,4094.45
2024-08-01,PRO_RUN_SHOES,2573.66,27,Flipkart,West,4906.45
2024-08-01,PRO_RUN_SHOES,2507.5,41,Amazon,West,7582.71
2024-08-01,SMART_WATCH,4561.16,15,Flipkart,North,5678.17
2024-08-02,YOGA_MAT,1468.61,28,Flipkart,East,3381.55
2024-08-02,FITNESS_BAND,2933.2,3,Own_Website,West,2061.64
2024-08-02,FITNESS_BAND,3118.27,17,Flipkart,South,4054.32
2024-08-02,FITNESS_BAND,2999.65,28,Amazon,West,5351.49
2024-08-02,YOGA_MAT,1495.84,3,Own_Website,East,905.01
2024-08-02,YOGA_MAT,1435.15,24,Amazon,West,2350.05
2024-08-02,SMART_WATCH,4297.37,2,Own_Website,West,2144.81
2024-08-02,SMART_WATCH,4562.5,17,Amazon,East,4388.13
2024-08-02,CRICKET_JERSEY,1164.81,9,Flipkart,East,922.12
2024-08-02,CRICKET_JERSEY,1197.2,20,Amazon,North,1902.52
2024-08-02,PRO_RUN_SHOES,2570.75,9,Own_Website,North,5158.45
2024-08-02,PRO_RUN_SHOES,2417.51,26,Flipkart,East,5247.02
2024-08-02,PRO_RUN_SHOES,2487.95,39,Amazon,East,6558.62
2024-08-02,SMART_WATCH,4656.91,14,Flipkart,East,4054.79
2024-08-03,FITNESS_BAND,2929.5,4,Own_Website,West,2911.85
2024-08-03,FITNESS_BAND,3026.92,19,Flipkart,North,3653.73
2024-08-03,YOGA_MAT,1550.49,8,Own_Website,West,2426.64
2024-08-03,YOGA_MAT,1506.79,30,Flipkart,East,3181.94
2024-08-03,YOGA_MAT,1490.9,30,Amazon,North,2929.65
2024-08-03,SMART_WATCH,4351.89,9,Own_Website,West,8979.26
2024-08-03,SMART_WATCH,4287.76,21,Flipkart,East,5732.17
2024-08-03,FITNESS_BAND,3096.08,39,Amazon,North,8632.34
2024-08-03,CRICKET_JERSEY,1181.0,7,Own_Website,West,1738.88
2024-08-03,CRICKET_JERSEY,1245.88,14,Flipkart,South,1230.76
2024-08-03,CRICKET_JERSEY,1187.83,22,Amazon,East,1511.95
2024-08-03,PRO_RUN_SHOES,2544.35,12,Own_Website,North,6825.59
2024-08-03,PRO_RUN_SHOES,2489.12,13,Flipkart,East,2720.85
2024-08-03,PRO_RUN_SHOES,2378.56,25,Amazon,East,3436.74
2024-08-03,SMART_WATCH,4475.1,43,Amazon,West,12758.24
2024-08-04,FITNESS_BAND,2882.33,12,Own_Website,North,8311.49
2024-08-04,FITNESS_BAND,2997.88,34,Flipkart,West,8160.23
2024-08-04,FITNESS_BAND,2954.95,37,Amazon,East,6152.76
2024-08-04,YOGA_MAT,1559.38,4,Own_Website,East,1325.55
2024-08-04,YOGA_MAT,1542.34,25,Flipkart,East,2541.65
2024-08-04,YOGA_MAT,1457.71,47,Amazon,North,4212.85
2024-08-04,SMART_WATCH,4305.78,7,Own_Website,North,6978.41
2024-08-04,CRICKET_JERSEY,1211.0,18,Flipkart,West,1779.52
2024-08-04,SMART_WATCH,4344.42,49,Amazon,West,12886.57
2024-08-04,CRICKET_JERSEY,1221.06,1,Own_Website,North,261.74
2024-08-04,CRICKET_JERSEY,1214.77,25,Amazon,South,1739.39
2024-08-04,PRO_RUN_SHOES,2612.68,7,Own_Website,South,4320.35
2024-08-04,PRO_RUN_SHOES,2475.93,31,Flipkart,West,6895.77
2024-08-04,PRO_RUN_SHOES,2597.71,50,Amazon,West,8744.58
2024-08-04,SMART_WATCH,4467.84,17,Flipkart,South,4802.63
2024-08-05,YOGA_MAT,1573.27,17,Flipkart,South,2234.24
2024-08-05,YOGA_MAT,1538.46,3,Own_Website,North,1004.14
2024-08-05,YOGA_MAT,1479.89,39,Amazon,South,4600.25
2024-08-05,FITNESS_BAND,3003.44,5,Own_Website,North,3015.41
2024-08-05,FITNESS_BAND,3101.89,19,Flipkart,North,3607.43
2024-08-05,FITNESS_BAND,3070.04,34,Amazon,North,6195.96
2024-08-05,SMART_WATCH,4631.63,5,Own_Website,North,5062.2
2024-08-05,PRO_RUN_SHOES,2499.46,18,Flipkart,South,3247.32
2024-08-05,SMART_WATCH,4338.15,28,Amazon,South,8944.92
2024-08-05,CRICKET_JERSEY,1193.79,2,Own_Website,West,498.88
2024-08-05,CRICKET_JERSEY,1226.2,3,Flipkart,West,322.06
2024-08-05,CRICKET_JERSEY,1236.71,10,Amazon,West,826.88
2024-08-05,PRO_RUN_SHOES,2463.6,2,Own_Website,West,1202.37
2024-08-05,PRO_RUN_SHOES,2425.78,32,Amazon,North,5434.92
2024-08-05,SMART_WATCH,4541.46,16,Flipkart,West,4982.56
2024-08-06,FITNESS_BAND,2921.86,8,Own_Website,North,5682.59
2024-08-06,FITNESS_BAND,2863.69,25,Flipkart,South,5447.34
2024-08-06,FITNESS_BAND,2915.74,29,Amazon,West,6781.88
2024-08-06,YOGA_MAT,1538.8,2,Own_Website,West,649.29
2024-08-06,YOGA_MAT,1542.58,10,Flipkart,South,913.03
2024-08-06,YOGA_MAT,1568.19,24,Amazon,North,2145.25
2024-08-06,SMART_WATCH,4399.02,9,Own_Website,South,9479.55
2024-08-06,SMART_WATCH,4636.35,19,Flipkart,North,6534.32
2024-08-06,SMART_WATCH,4722.07,30,Amazon,North,9060.64
2024-08-06,CRICKET_JERSEY,1157.55,1,Own_Website,South,287.99
2024-08-06,CRICKET_JERSEY,1219.78,9,Flipkart,North,839.45
2024-08-06,CRICKET_JERSEY,1144.54,16,Amazon,West,1157.62
2024-08-06,PRO_RUN_SHOES,2550.49,8,Own_Website,West,4232.53
2024-08-06,PRO_RUN_SHOES,2422.3,33,Flipkart,South,5695.83
2024-08-06,PRO_RUN_SHOES,2482.85,27,Amazon,West,4292.74
2024-08-07,FITNESS_BAND,2922.43,26,Flipkart,South,5131.79
2024-08-07,FITNESS_BAND,3068.45,25,Amazon,West,5592.67
2024-08-07,YOGA_MAT,1501.51,7,Own_Website,West,2505.71
2024-08-07,YOGA_MAT,1492.94,26,Flipkart,South,2682.36
2024-08-07,YOGA_MAT,1438.88,22,Amazon,North,2080.23
2024-08-07,SMART_WATCH,4678.99,3,Own_Website,West,2756.03
2024-08-07,SMART_WATCH,4356.79,8,Flipkart,South,3211.4
2024-08-07,FITNESS_BAND,3053.45,8,Own_Website,West,5238.37
2024-08-07,CRICKET_JERSEY,1171.72,10,Own_Website,South,2586.2
2024-08-07,CRICKET_JERSEY,1232.96,13,Flipkart,East,961.64
2024-08-07,CRICKET_JERSEY,1221.06,21,Amazon,East,1999.04
2024-08-07,PRO_RUN_SHOES,2500.83,5,Own_Website,North,3070.54
2024-08-07,PRO_RUN_SHOES,2580.74,19,Flipkart,West,4235.35
2024-08-07,PRO_RUN_SHOES,2437.4,40,Amazon,South,7818.35
2024-08-07,SMART_WATCH,4383.29,14,Amazon,West,4488.11
2024-08-08,FITNESS_BAND,2853.31,18,Flipkart,West,4308.45
2024-08-08,FITNESS_BAND,2926.89,35,Amazon,West,7454.76
2024-08-08,YOGA_MAT,1496.63,6,Own_Website,North,1802.09
2024-08-08,YOGA_MAT,1559.16,16,Flipkart,North,1762.22
2024-08-08,YOGA_MAT,1478.88,30,Amazon,East,2905.94
2024-08-08,SMART_WATCH,4318.3,1,Own_Website,North,960.81
2024-08-08,SMART_WATCH,4568.37,19,Flipkart,North,7533.94
2024-08-08,FITNESS_BAND,3076.93,7,Own_Website,West,4791.44
2024-08-08,CRICKET_JERSEY,1184.29,3,Own_Website,West,791.17
2024-08-08,CRICKET_JERSEY,1142.66,11,Flipkart,East,1122.58
2024-08-08,CRICKET_JERSEY,1167.92,14,Amazon,North,1238.24
2024-08-08,PRO_RUN_SHOES,2613.75,9,Own_Website,South,5452.23
2024-08-08,PRO_RUN_SHOES,2563.04,17,Flipkart,North,3207.48
2024-08-08,PRO_RUN_SHOES,2456.93,22,Amazon,North,4044.02
2024-08-08,SMART_WATCH,4707.49,25,Amazon,East,6977.04
2024-08-09,FITNESS_BAND,2936.63,8,Own_Website,North,5899.58
2024-08-09,FITNESS_BAND,3020.99,16,Flipkart,East,3301.19
2024-08-09,FITNESS_BAND,3006.53,34,Amazon,South,8133.0
2024-08-09,YOGA_MAT,1477.87,6,Own_Website,North,2194.64
2024-08-09,YOGA_MAT,1524.12,5,Flipkart,East,461.33
2024-08-09,YOGA_MAT,1506.53,16,Amazon,West,1373.12
2024-08-09,SMART_WATCH,4437.29,3,Own_Website,East,3252.26
2024-08-09,SMART_WATCH,4506.26,18,Flipkart,West,5887.06
2024-08-09,CRICKET_JERSEY,1169.31,4,Own_Website,West,1174.71
2024-08-09,CRICKET_JERSEY,1201.4,13,Flipkart,West,1029.03
2024-08-09,CRICKET_JERSEY,1152.15,26,Amazon,North,2384.43
2024-08-09,PRO_RUN_SHOES,2474.98,4,Own_Website,North,2362.28
2024-08-09,PRO_RUN_SHOES,2464.43,17,Flipkart,West,3366.36
2024-08-09,PRO_RUN_SHOES,2493.07,37,Amazon,North,7270.4
2024-08-09,SMART_WATCH,4707.17,24,Amazon,South,5878.9
2024-08-10,SMART_WATCH,4425.14,4,Own_Website,West,4220.05
2024-08-10,FITNESS_BAND,2922.93,33,Flipkart,South,8071.64
2024-08-10,FITNESS_BAND,3000.22,36,Amazon,East,6510.93
2024-08-10,YOGA_MAT,1551.83,8,Own_Website,North,2757.25
2024-08-10,YOGA_MAT,1445.02,21,Flipkart,West,2800.82
2024-08-10,YOGA_MAT,1557.42,30,Amazon,North,2850.45
2024-08-10,SMART_WATCH,4421.37,18,Flipkart,North,5857.12
2024-08-10,FITNESS_BAND,3124.59,15,Own_Website,North,10799.92
2024-08-10,CRICKET_JERSEY,1191.65,2,Own_Website,North,507.42
2024-08-10,PRO_RUN_SHOES,2457.06,40,Amazon,West,5391.61
2024-08-10,PRO_RUN_SHOES,2577.04,19,Flipkart,West,3607.39
2024-08-10,SMART_WATCH,4276.22,16,Amazon,West,5719.49
2024-08-10,CRICKET_JERSEY,1244.53,18,Amazon,North,1623.36
2024-08-10,CRICKET_JERSEY,1227.13,15,Flipkart,South,1436.59
2024-08-10,PRO_RUN_SHOES,2405.67,4,Own_Website,North,2499.09
2024-08-11,FITNESS_BAND,2859.19,22,Flipkart,South,5484.37
2024-08-11,FITNESS_BAND,3027.32,34,Amazon,West,7081.45
2024-08-11,YOGA_MAT,1545.92,6,Own_Website,North,2224.92
2024-08-11,YOGA_MAT,1537.34,17,Flipkart,East,1924.06
2024-08-11,YOGA_MAT,1530.47,17,Amazon,North,1768.52
2024-08-11,SMART_WATCH,4399.62,5,Own_Website,North,4634.62
2024-08-11,SMART_WATCH,4691.26,10,Flipkart,North,2897.15
2024-08-11,FITNESS_BAND,3138.19,11,Own_Website,West,6932.81
2024-08-11,CRICKET_JERSEY,1191.27,5,Own_Website,West,1302.77
2024-08-11,CRICKET_JERSEY,1258.22,12,Flipkart,West,1260.57
2024-08-11,CRICKET_JERSEY,1207.46,21,Amazon,East,1557.16
2024-08-11,PRO_RUN_SHOES,2570.93,7,Own_Website,West,3649.19
2024-08-11,PRO_RUN_SHOES,2394.83,28,Flipkart,West,5386.7
2024-08-11,PRO_RUN_SHOES,2412.7,68,Amazon,West,13493.64
2024-08-11,SMART_WATCH,4632.6,19,Amazon,West,6080.43
2024-08-12,FITNESS_BAND,2870.67,7,Own_Website,North,5105.46
2024-08-12,FITNESS_BAND,2922.15,11,Flipkart,East,2101.03
2024-08-12,FITNESS_BAND,3121.03,32,Amazon,West,6655.04
2024-08-12,YOGA_MAT,1472.53,9,Own_Website,West,3216.41
2024-08-12,YOGA_MAT,1543.66,13,Flipkart,West,1289.01
2024-08-12,YOGA_MAT,1501.92,31,Amazon,North,2715.37
2024-08-12,SMART_WATCH,4513.54,6,Flipkart,West,1758.71
2024-08-12,SMART_WATCH,4383.96,6,Amazon,North,1649.33
2024-08-12,CRICKET_JERSEY,1225.5,9,Flipkart,East,889.66
2024-08-12,CRICKET_JERSEY,1243.66,19,Amazon,North,1643.94
2024-08-12,PRO_RUN_SHOES,2483.51,4,Own_Website,South,2329.4
2024-08-12,PRO_RUN_SHOES,2387.75,29,Amazon,North,5014.36
2024-08-12,CRICKET_JERSEY,1168.87,4,Own_Website,West,1142.79
2024-08-12,PRO_RUN_SHOES,2617.2,29,Flipkart,North,4536.2
2024-08-13,FITNESS_BAND,3083.04,3,Own_Website,North,2061.57
2024-08-13,SMART_WATCH,4441.25,1,Own_Website,West,1049.8
2024-08-13,FITNESS_BAND,2892.75,15,Flipkart,East,3669.36
2024-08-13,FITNESS_BAND,3123.64,18,Amazon,South,3490.99
2024-08-13,YOGA_MAT,1451.2,5,Own_Website,North,1783.6
2024-08-13,YOGA_MAT,1523.83,14,Flipkart,East,1753.95
2024-08-13,YOGA_MAT,1428.84,35,Amazon,West,3740.81
2024-08-13,SMART_WATCH,4382.95,6,Flipkart,North,2405.46
2024-08-13,CRICKET_JERSEY,1230.31,3,Own_Website,North,762.41
2024-08-13,CRICKET_JERSEY,1146.8,9,Flipkart,North,826.93
2024-08-13,CRICKET_JERSEY,1234.85,16,Amazon,North,1081.62
2024-08-13,PRO_RUN_SHOES,2589.74,12,Own_Website,North,7442.85
2024-08-13,PRO_RUN_SHOES,2612.11,18,Flipkart,East,3636.78
2024-08-13,PRO_RUN_SHOES,2527.74,28,Amazon,West,5350.78
2024-08-13,SMART_WATCH,4522.19,17,Amazon,West,4916.15
2024-08-14,FITNESS_BAND,3070.43,17,Flipkart,North,3311.98
2024-08-14,FITNESS_BAND,3026.18,37,Amazon,West,8204.71
2024-08-14,YOGA_MAT,1449.29,7,Own_Website,North,2579.6
